iso3,Year,inform_ph,gain,inform_ph_class,gain_class
MYS,2019,34,56.7224866169601,Low,Low
MYS,2020,33,56.9807728159769,Low,Low
MYS,2021,33,56.9736170368198,Low,Low
MYS,2022,33,57.0719030949718,Low,Low
MYS,2023,33,57.0719030949718,Low,Low
MYS,2024,33,57.0719030949718,Low,Low
MYS,2025,33,57.0719030949718,Low,Low
NAM,1995,43,43.7218096257803,Medium,High
NAM,1996,43,43.7226007503601,Medium,High
NAM,1997,43,43.628474782846,Medium,High
NAM,1998,43,43.6181267273366,Medium,High
NAM,1999,43,43.3504926315098,Medium,High
NAM,2000,43,43.1709323058452,Medium,High
NAM,2001,43,43.2167504755871,Medium,High
NAM,2002,43,43.3140012967657,Medium,High
NAM,2003,43,43.3072906343412,Medium,High
NAM,2004,43,42.6986747960679,Medium,High
NAM,2005,43,42.0242641456215,Medium,High
NAM,2006,43,42.3872348106711,Medium,High
NAM,2007,43,42.9725877391279,Medium,High
NAM,2008,43,43.7504389542492,Medium,High
NAM,2009,43,42.9847464412335,Medium,High
NAM,2010,43,43.1429857093762,Medium,High
NAM,2011,43,43.4807973889621,Medium,High
NAM,2012,43,44.1806995719642,Medium,High
NAM,2013,43,44.3018117062324,Medium,High
NAM,2014,43,44.520922779516,Medium,High
NAM,2015,43,44.6444634207339,Medium,High
NAM,2016,43,45.5821569525847,Medium,Medium
NAM,2017,45,45.9398885136408,Medium,Medium
NAM,2018,44,45.7110702763116,Medium,Medium
NAM,2019,44,45.6267158056931,Medium,Medium
NAM,2020,45,45.813223107539,Medium,Medium
NAM,2021,45,45.8739991071643,Medium,Medium
NAM,2022,45,46.0655777498373,Medium,Medium
NAM,2023,44,46.0655777498373,Medium,Medium
NAM,2024,44,46.0655777498373,Medium,Medium
NAM,2025,44,46.0655777498373,Medium,Medium
NER,1995,54,31.8306328695082,High,Very high
NER,1996,54,31.5630151369098,High,Very high
NER,1997,54,31.5262797504149,High,Very high
NER,1998,54,31.3786070420665,High,Very high
NER,1999,54,31.8537209650935,High,Very high
NER,2000,54,31.9602950158363,High,Very high
NER,2001,54,31.9074132218917,High,Very high
NER,2002,54,32.0997149958541,High,Very high
NER,2003,54,32.6243230225225,High,Very high
NER,2004,54,32.298015580361,High,Very high
NER,2005,54,32.4643313522226,High,Very high
NER,2006,54,31.1930059472083,High,Very high
NER,2007,54,31.946870901413,High,Very high
NER,2008,54,32.0391984547971,High,Very high
NER,2009,54,32.2382302742642,High,Very high
NER,2010,54,31.5838124702221,High,Very high
NER,2011,54,32.2316741437757,High,Very high
NER,2012,54,31.5421306537457,High,Very high
NER,2013,54,32.2633581526077,High,Very high
NER,2014,54,32.3898355076672,High,Very high
NER,2015,54,32.0079138406305,High,Very high
NER,2016,54,33.5663510067438,High,Very high
NER,2017,54,33.7848237424359,High,Very high
NER,2018,53,34.8846192151459,High,Very high
NER,2019,54,35.3079073928675,High,Very high
NER,2020,54,34.8476477643368,High,Very high
NER,2021,54,35.1571688353655,High,Very high
NER,2022,54,35.4803885644176,High,Very high
NER,2023,54,35.4803885644176,High,Very high
NER,2024,54,35.4803885644176,High,Very high
NER,2025,54,35.4803885644176,High,Very high
NGA,1995,50,38.6483076337165,High,Very high
NGA,1996,50,38.6838149257736,High,Very high
NGA,1997,50,38.9789186376391,High,Very high
NGA,1998,50,39.2650664818264,High,Very high
NGA,1999,50,38.864591730693,High,Very high
NGA,2000,50,38.7077251743876,High,Very high
NGA,2001,50,38.9578379023727,High,Very high
NGA,2002,50,38.7940891484408,High,Very high
NGA,2003,50,39.3222268907393,High,Very high
NGA,2004,50,39.3545705059657,High,Very high
NGA,2005,50,41.3686718788425,High,High
NGA,2006,50,44.7980072482217,High,High
NGA,2007,50,45.0736475280357,High,Medium
NGA,2008,50,45.8734846953964,High,Medium
NGA,2009,50,45.6413755817793,High,Medium
NGA,2010,50,46.808928275017,High,Medium
NGA,2011,50,46.5305791895779,High,Medium
NGA,2012,50,46.7802388697227,High,Medium
NGA,2013,50,47.020711873822,High,Medium
NGA,2014,50,36.2090767798151,High,Very high
NGA,2015,50,36.7623241547519,High,Very high
NGA,2016,50,37.7620813464035,High,Very high
NGA,2017,50,37.9036699385942,High,Very high
NGA,2018,49,38.3760828005388,Medium,Very high
NGA,2019,48,38.5222874118561,Medium,Very high
NGA,2020,48,39.1828438844884,Medium,Very high
NGA,2021,48,39.5376627547033,Medium,Very high
NGA,2022,48,39.4143857001307,Medium,Very high
NGA,2023,47,39.4143857001307,Medium,Very high
NGA,2024,49,39.4143857001307,Medium,Very high
NGA,2025,49,39.4143857001307,Medium,Very high
NIC,1995,53,41.1301676996464,High,High
NIC,1996,53,41.2456831569843,High,High
NIC,1997,53,41.3699713184487,High,High
NIC,1998,53,41.259716469931,High,High
NIC,1999,53,41.5299512128588,High,High
NIC,2000,53,41.832599700332,High,High
NIC,2001,53,41.7094625296447,High,High
NIC,2002,53,42.3774894809679,High,High
NIC,2003,53,42.0319159992016,High,High
NIC,2004,53,42.0502485007128,High,High
NIC,2005,53,41.7008577678245,High,High
NIC,2006,53,40.6141150801026,High,High
NIC,2007,53,40.7387423500998,High,High
NIC,2008,53,40.6391649640464,High,High
NIC,2009,53,40.5038719465957,High,High
NIC,2010,53,39.8305886877287,High,Very high
NIC,2011,53,39.9945157094962,High,Very high
NIC,2012,53,40.9641947194019,High,High
NIC,2013,53,41.4093886036555,High,High
NIC,2014,53,41.6345618432866,High,High
NIC,2015,53,42.053625420276,High,High
NIC,2016,53,42.164731351185,High,High
NIC,2017,53,42.1357934255038,High,High
NIC,2018,53,40.9830324681134,High,High
NIC,2019,53,40.6506688627786,High,High
NIC,2020,54,40.7276362072585,High,High
NIC,2021,53,40.5698619305816,High,High
NIC,2022,54,40.5913937850675,High,High
NIC,2023,54,40.5913937850675,High,High
NIC,2024,54,40.5913937850675,High,High
NIC,2025,54,40.5913937850675,High,High
NLD,1995,18,63.8387894257828,Very low,Very low
NLD,1996,18,64.2097513876932,Very low,Very low
NLD,1997,18,64.1641364496813,Very low,Very low
NLD,1998,18,64.4263994479255,Very low,Very low
NLD,1999,18,64.7936175847929,Very low,Very low
NLD,2000,18,64.929910179926,Very low,Very low
NLD,2001,18,64.076321565474,Very low,Very low
NLD,2002,18,64.2429752054996,Very low,Very low
NLD,2003,18,64.0804511022179,Very low,Very low
NLD,2004,18,64.1405395990189,Very low,Very low
NLD,2005,18,64.5195827676456,Very low,Very low
NLD,2006,18,65.8180987708834,Very low,Very low
NLD,2007,18,66.4110643535852,Very low,Very low
NLD,2008,18,67.2088635811392,Very low,Very low
NLD,2009,18,66.7230112605722,Very low,Very low
NLD,2010,18,66.9672960579151,Very low,Very low
NLD,2011,18,67.6472583078374,Very low,Very low
NLD,2012,18,67.4265641984304,Very low,Very low
NLD,2013,18,67.7683644891256,Very low,Very low
NLD,2014,18,68.7899489495645,Very low,Very low
NLD,2015,18,68.2483373153513,Very low,Very low
NLD,2016,18,67.6746859949627,Very low,Very low
NLD,2017,19,67.4836853702891,Very low,Very low
NLD,2018,19,67.1448254679698,Very low,Very low
NLD,2019,18,66.8288622480573,Very low,Very low
NLD,2020,18,66.6670120876603,Very low,Very low
NLD,2021,18,66.7672188056959,Very low,Very low
NLD,2022,18,66.0351076522062,Very low,Very low
NLD,2023,19,66.0351076522062,Very low,Very low
NLD,2024,19,66.0351076522062,Very low,Very low
NLD,2025,19,66.0351076522062,Very low,Very low
NOR,1995,16,68.5348910299202,Very low,Very low
NOR,1996,16,68.8402622260908,Very low,Very low
NOR,1997,16,69.1484164529644,Very low,Very low
NOR,1998,16,69.2287604368739,Very low,Very low
NOR,1999,16,69.4439867722268,Very low,Very low
NOR,2000,16,69.5070717147662,Very low,Very low
NOR,2001,16,69.7119973254613,Very low,Very low
NOR,2002,16,69.9497658125736,Very low,Very low
NOR,2003,16,69.9155337308354,Very low,Very low
NOR,2004,16,70.1160434015457,Very low,Very low
NOR,2005,16,71.1530764022895,Very low,Very low
NOR,2006,16,73.4903720200349,Very low,Very low
NOR,2007,16,73.7117964620197,Very low,Very low
NOR,2008,16,73.8892043655952,Very low,Very low
NOR,2009,16,73.7883432794134,Very low,Very low
NOR,2010,16,74.6300624564624,Very low,Very low
NOR,2011,16,74.545419633556,Very low,Very low
NOR,2012,16,74.5450696817389,Very low,Very low
NOR,2013,16,75.7511521914763,Very low,Very low
NOR,2014,16,76.482234918946,Very low,Very low
NOR,2015,16,76.4475341289347,Very low,Very low
NOR,2016,16,75.9444482868456,Very low,Very low
NOR,2017,16,76.0113109478116,Very low,Very low
NOR,2018,16,75.6151835172731,Very low,Very low
NOR,2019,16,75.0573500804962,Very low,Very low
NOR,2020,16,74.6714263799303,Very low,Very low
NOR,2021,16,75.0297716019064,Very low,Very low
NOR,2022,16,74.6782622936826,Very low,Very low
NOR,2023,16,74.6782622936826,Very low,Very low
NOR,2024,16,74.6782622936826,Very low,Very low
NOR,2025,16,74.6782622936826,Very low,Very low
NPL,1995,56,39.8687040420825,High,Very high
NPL,1996,56,39.422659359593,High,Very high
NPL,1997,56,39.2501176741777,High,Very high
NPL,1998,56,39.1756041537475,High,Very high
NPL,1999,56,38.5643855431431,High,Very high
NPL,2000,56,38.2754436259315,High,Very high
NPL,2001,56,37.7066447374122,High,Very high
NPL,2002,56,37.9971492951667,High,Very high
NPL,2003,56,37.8323298062826,High,Very high
NPL,2004,56,37.1712593486727,High,Very high
NPL,2005,56,38.0231510912207,High,Very high
NPL,2006,56,38.2578889679406,High,Very high
NPL,2007,56,38.9941813406642,High,Very high
NPL,2008,56,39.0423736541814,High,Very high
NPL,2009,56,39.191363897184,High,Very high
NPL,2010,56,39.531202176694,High,Very high
NPL,2011,56,39.5641434563379,High,Very high
NPL,2012,56,39.9106010810661,High,Very high
NPL,2013,56,40.6027283362165,High,High
NPL,2014,56,41.7330963103038,High,High
NPL,2015,56,41.7145462775995,High,High
NPL,2016,56,42.6669095003124,High,High
NPL,2017,55,42.4052652993869,High,High
NPL,2018,54,43.3090698453059,High,High
NPL,2019,53,43.6072480520737,High,High
NPL,2020,53,43.5011657224847,High,High
NPL,2021,53,43.4275499878991,High,High
NPL,2022,52,43.2675468302649,High,High
NPL,2023,52,43.2675468302649,High,High
NPL,2024,52,43.2675468302649,High,High
NPL,2025,52,43.2675468302649,High,High
NRU,1995,31,51.3775081804275,Low,Low
NRU,1996,31,51.1229280361267,Low,Low
NRU,1997,31,51.0387873896575,Low,Low
NRU,1998,31,51.1496238654208,Low,Low
NRU,1999,31,51.4555621110119,Low,Low
NRU,2000,31,51.6381619593946,Low,Low
NRU,2001,31,50.8727175702875,Low,Low
NRU,2002,31,50.0733779988347,Low,Low
NRU,2003,31,50.7040741974935,Low,Low
NRU,2004,31,49.836708276363,Low,Medium
NRU,2005,31,50.8962232911428,Low,Low
NRU,2006,31,50.904479014931,Low,Low
NRU,2007,31,47.6983064435124,Low,Medium
NRU,2008,31,46.7034345014135,Low,Medium
NRU,2009,31,47.2187559886566,Low,Medium
NRU,2010,31,48.3521311491726,Low,Medium
NRU,2011,31,47.5042915298623,Low,Medium
NRU,2012,31,47.7125416069962,Low,Medium
NRU,2013,31,45.5063535066724,Low,Medium
NRU,2014,31,43.0103181649289,Low,High
NRU,2015,31,47.6431068730042,Low,Medium
NRU,2016,31,51.1196051720665,Low,Low
NRU,2017,31,49.1773417440554,Low,Medium
NRU,2018,31,52.7779929049203,Low,Low
NRU,2019,31,52.6058426022479,Low,Low
NRU,2020,31,51.8369552462302,Low,Low
NRU,2021,30,52.944349662312,Low,Low
NRU,2022,31,53.3210310074043,Low,Low
NRU,2023,31,53.3210310074043,Low,Low
NRU,2024,30,53.3210310074043,Low,Low
NRU,2025,30,53.3210310074043,Low,Low
NZL,1995,24,65.3527867353242,Low,Very low
NZL,1996,24,65.4586222170341,Low,Very low
NZL,1997,24,65.6079041248762,Low,Very low
NZL,1998,24,65.9367469966988,Low,Very low
NZL,1999,24,66.1708857939344,Low,Very low
NZL,2000,24,66.7420652976686,Low,Very low
NZL,2001,24,67.0856918380296,Low,Very low
NZL,2002,24,66.720745880684,Low,Very low
NZL,2003,24,66.9265466227143,Low,Very low
NZL,2004,24,67.4504862335544,Low,Very low
NZL,2005,24,68.0513430944765,Low,Very low
NZL,2006,24,70.7486746071289,Low,Very low
NZL,2007,24,71.349817455323,Low,Very low
NZL,2008,24,71.7574390504076,Low,Very low
NZL,2009,24,72.0104290317203,Low,Very low
NZL,2010,24,72.4248845126558,Low,Very low
NZL,2011,24,72.7109427770203,Low,Very low
NZL,2012,24,72.7757658553847,Low,Very low
NZL,2013,24,72.9246447454979,Low,Very low
NZL,2014,24,73.9843686997445,Low,Very low
NZL,2015,24,73.996971363467,Low,Very low
NZL,2016,24,73.2943229292648,Low,Very low
NZL,2017,24,73.4375244251608,Low,Very low
NZL,2018,24,73.0844691375787,Low,Very low
NZL,2019,24,68.9015275246278,Low,Very low
NZL,2020,24,68.8883877329197,Low,Very low
NZL,2021,25,68.887122992084,Low,Very low
NZL,2022,25,68.7893737238817,Low,Very low
NZL,2023,25,68.7893737238817,Low,Very low
NZL,2024,25,68.7893737238817,Low,Very low
NZL,2025,25,68.7893737238817,Low,Very low
OMN,1995,41,46.1474264792879,Medium,Medium
OMN,1996,41,46.3373707522546,Medium,Medium
OMN,1997,41,46.4250565121254,Medium,Medium
OMN,1998,41,46.5521579225881,Medium,Medium
OMN,1999,41,46.7200412791523,Medium,Medium
OMN,2000,41,47.0604065825358,Medium,Medium
OMN,2001,41,47.4716655845885,Medium,Medium
OMN,2002,41,47.9002568898431,Medium,Medium
OMN,2003,41,48.2356462752307,Medium,Medium
OMN,2004,41,48.3573179395617,Medium,Medium
OMN,2005,41,48.293833582937,Medium,Medium
OMN,2006,41,50.0180607901665,Medium,Low
OMN,2007,41,50.5234862603139,Medium,Low
OMN,2008,41,51.0032172490952,Medium,Low
OMN,2009,41,51.0888089405241,Medium,Low
OMN,2010,41,51.8371760612403,Medium,Low
OMN,2011,41,51.6430902785861,Medium,Low
OMN,2012,41,52.3097734650813,Medium,Low
OMN,2013,41,52.8080924412828,Medium,Low
OMN,2014,41,54.2713318590216,Medium,Low
OMN,2015,41,54.1747972741205,Medium,Low
OMN,2016,41,53.7567141869647,Medium,Low
OMN,2017,41,53.6930503724096,Medium,Low
OMN,2018,41,53.6837066302525,Medium,Low
OMN,2019,40,54.1073331520097,Medium,Low
OMN,2020,39,54.042849913127,Medium,Low
OMN,2021,39,53.6207775538285,Medium,Low
OMN,2022,40,53.9256328427169,Medium,Low
OMN,2023,41,53.9256328427169,Medium,Low
OMN,2024,41,53.9256328427169,Medium,Low
OMN,2025,41,53.9256328427169,Medium,Low
PAK,1995,63,39.797634851999,High,Very high
PAK,1996,63,39.8207653879056,High,Very high
PAK,1997,63,39.4963387463716,High,Very high
PAK,1998,63,39.3439922094826,High,Very high
PAK,1999,63,39.5067188558051,High,Very high
PAK,2000,63,39.6810978895436,High,Very high
PAK,2001,63,39.681129373215,High,Very high
PAK,2002,63,39.4084941970586,High,Very high
PAK,2003,63,39.7221854169048,High,Very high
PAK,2004,63,39.4798427000529,High,Very high
PAK,2005,63,41.0016508093881,High,High
PAK,2006,63,44.9157739695914,High,High
PAK,2007,63,44.891222806841,High,High
PAK,2008,63,44.5052361571271,High,High
PAK,2009,63,44.685333129551,High,High
PAK,2010,63,45.9619182748389,High,Medium
PAK,2011,63,45.7438525971188,High,Medium
PAK,2012,63,46.4452589447521,High,Medium
PAK,2013,63,46.8719922076524,High,Medium
PAK,2014,63,38.4224672039896,High,Very high
PAK,2015,63,38.5365086064385,High,Very high
PAK,2016,63,38.329901368659,High,Very high
PAK,2017,62,38.5129560258287,High,Very high
PAK,2018,62,38.5898055023953,High,Very high
PAK,2019,61,39.2314694564838,High,Very high
PAK,2020,61,40.4171825526561,High,High
PAK,2021,61,40.4802990716838,High,High
PAK,2022,61,40.2681588810863,High,High
PAK,2023,61,40.2681588810863,High,High
PAK,2024,61,40.2681588810863,High,High
PAK,2025,61,40.2681588810863,High,High
PAN,1995,43,44.5430809947518,Medium,High
PAN,1996,43,44.8269678403788,Medium,High
PAN,1997,43,45.1532057271845,Medium,Medium
PAN,1998,43,45.4574589768518,Medium,Medium
PAN,1999,43,45.5299965229423,Medium,Medium
PAN,2000,43,45.3935565178601,Medium,Medium
PAN,2001,43,45.6103992642672,Medium,Medium
PAN,2002,43,45.8019104248213,Medium,Medium
PAN,2003,43,45.5928606380186,Medium,Medium
PAN,2004,43,45.8018614089652,Medium,Medium
PAN,2005,43,45.4533223908237,Medium,Medium
PAN,2006,43,46.0158236238165,Medium,Medium
PAN,2007,43,46.4205978279874,Medium,Medium
PAN,2008,43,47.0371352845514,Medium,Medium
PAN,2009,43,47.0247436452974,Medium,Medium
PAN,2010,43,47.5015514653902,Medium,Medium
PAN,2011,43,47.9637751211151,Medium,Medium
PAN,2012,43,47.5837273242787,Medium,Medium
PAN,2013,43,47.9901886024766,Medium,Medium
PAN,2014,43,49.2566386252377,Medium,Medium
PAN,2015,43,49.3459960982257,Medium,Medium
PAN,2016,43,48.8522272877353,Medium,Medium
PAN,2017,43,48.5533502396172,Medium,Medium
PAN,2018,43,48.6699683125141,Medium,Medium
PAN,2019,42,48.1408101683134,Medium,Medium
PAN,2020,41,47.7908469923032,Medium,Medium
PAN,2021,42,47.8773496784897,Medium,Medium
PAN,2022,41,47.8029925053581,Medium,Medium
PAN,2023,42,47.8029925053581,Medium,Medium
PAN,2024,42,47.8029925053581,Medium,Medium
PAN,2025,42,47.8029925053581,Medium,Medium
PER,1995,53,44.870637055622,High,High
PER,1996,53,44.8073224859983,High,High
PER,1997,53,45.0181941632838,High,Medium
PER,1998,53,43.9423518397153,High,High
PER,1999,53,43.9896456679664,High,High
PER,2000,53,43.811678611392,High,High
PER,2001,53,43.7694010760705,High,High
PER,2002,53,43.7878868525804,High,High
PER,2003,53,43.9729110832424,High,High
PER,2004,53,44.3248942594313,High,High
PER,2005,53,44.2596134096925,High,High
PER,2006,53,45.2755196578081,High,Medium
PER,2007,53,45.6357734881325,High,Medium
PER,2008,53,46.2251554754386,High,Medium
PER,2009,53,45.7913917234201,High,Medium
PER,2010,53,46.8269212513798,High,Medium
PER,2011,53,47.5362668483906,High,Medium
PER,2012,53,47.7442395806621,High,Medium
PER,2013,53,48.1957101329325,High,Medium
PER,2014,53,48.8637459433598,High,Medium
PER,2015,53,49.0076802320728,High,Medium
PER,2016,53,49.3268190264164,High,Medium
PER,2017,52,48.9531020826102,High,Medium
PER,2018,52,49.0581815868699,High,Medium
PER,2019,52,49.5291208208058,High,Medium
PER,2020,52,49.6314312858106,High,Medium
PER,2021,52,49.1012699667328,High,Medium
PER,2022,51,49.111461947878,High,Medium
PER,2023,51,49.111461947878,High,Medium
PER,2024,52,49.111461947878,High,Medium
PER,2025,52,49.111461947878,High,Medium
PHL,1995,57,41.5169663423882,High,High
PHL,1996,57,41.5818624481335,High,High
PHL,1997,57,41.7014708224858,High,High
PHL,1998,57,41.865263529541,High,High
PHL,1999,57,41.2560672129261,High,High
PHL,2000,57,40.6532687760952,High,High
PHL,2001,57,40.8356095201712,High,High
PHL,2002,57,41.2835772649284,High,High
PHL,2003,57,40.7010559007337,High,High
PHL,2004,57,40.4559636028878,High,High
PHL,2005,57,41.0276560708434,High,High
PHL,2006,57,40.4063713518582,High,High
PHL,2007,57,40.6257816188001,High,High
PHL,2008,57,40.3639486671384,High,High
PHL,2009,57,40.4624983213133,High,High
PHL,2010,57,40.8340111951625,High,High
PHL,2011,57,41.5956678373439,High,High
PHL,2012,57,42.385898879053,High,High
PHL,2013,57,42.913239581897,High,High
PHL,2014,57,43.8678839981462,High,High
PHL,2015,57,43.553020316364,High,High
PHL,2016,57,42.9807841905201,High,High
PHL,2017,56,43.1002113594494,High,High
PHL,2018,57,42.9254317587998,High,High
PHL,2019,56,43.5347693069953,High,High
PHL,2020,55,44.1940046593717,High,High
PHL,2021,55,44.3347817226103,High,High
PHL,2022,55,44.8405689671952,High,High
PHL,2023,55,44.8405689671952,High,High
PHL,2024,55,44.8405689671952,High,High
PHL,2025,55,44.8405689671952,High,High
PLW,1995,23,42.541045234571,Low,High
PLW,1996,23,42.6332821781564,Low,High
PLW,1997,23,42.7645697024337,Low,High
PLW,1998,23,42.8979622112869,Low,High
PLW,1999,23,42.9873956716306,Low,High
PLW,2000,23,43.0729943906158,Low,High
PLW,2001,23,42.4755418557443,Low,High
PLW,2002,23,42.34073340145,Low,High
PLW,2003,23,42.6382291419019,Low,High
PLW,2004,23,42.9151631819201,Low,High
PLW,2005,23,43.70953084876,Low,High
PLW,2006,23,44.2120026048649,Low,High
PLW,2007,23,44.2432890960329,Low,High
PLW,2008,23,44.4267960032101,Low,High
PLW,2009,23,44.1378952055348,Low,High
PLW,2010,23,44.2058115596721,Low,High
PLW,2011,23,44.7387216007534,Low,High
PLW,2012,23,45.1050778596201,Low,Medium
PLW,2013,23,45.6715823487218,Low,Medium
PLW,2014,23,46.0973794071445,Low,Medium
PLW,2015,23,48.2514023170934,Low,Medium
PLW,2016,23,48.8649546734242,Low,Medium
PLW,2017,26,48.8547348939785,Low,Medium
PLW,2018,26,49.1656700747806,Low,Medium
PLW,2019,26,49.1521459171265,Low,Medium
PLW,2020,26,48.6264496791923,Low,Medium
PLW,2021,26,48.5462467494744,Low,Medium
PLW,2022,26,48.5745710352563,Low,Medium
PLW,2023,25,48.5745710352563,Low,Medium
PLW,2024,25,48.5745710352563,Low,Medium
PLW,2025,25,48.5745710352563,Low,Medium
PNG,1995,65,37.0518209055011,Very high,Very high
PNG,1996,65,36.9111521118792,Very high,Very high
PNG,1997,65,36.8852051506667,Very high,Very high
PNG,1998,65,37.0578057405872,Very high,Very high
PNG,1999,65,36.9715092187613,Very high,Very high
PNG,2000,65,36.9960470273757,Very high,Very high
PNG,2001,65,35.8723297114482,Very high,Very high
PNG,2002,65,34.9286980739354,Very high,Very high
PNG,2003,65,34.7999860708145,Very high,Very high
PNG,2004,65,34.892752338132,Very high,Very high
PNG,2005,65,34.1218872907197,Very high,Very high
PNG,2006,65,34.0643363311113,Very high,Very high
PNG,2007,65,34.3513086511478,Very high,Very high
PNG,2008,65,34.3953721265998,Very high,Very high
PNG,2009,65,34.0239638041165,Very high,Very high
PNG,2010,65,34.3658881969984,Very high,Very high
PNG,2011,65,34.6668721691027,Very high,Very high
