RecipientISO,Year,DonorType,DonorName,DonorISO,RecipientName,FlowName,Primary_CCA,Primary_CCM,Humanitarian,Covid_relevance,USD_Disbursement_Defl,gain,gain_class,crisis_class
,2017,DAC donor,Norway,NOR,"Asia, regional",ODA Grants,CCA,,,,5.889765,,,
,2017,DAC donor,Norway,NOR,"Bilateral, unspecified",ODA Grants,,,,,1653.787338,,,
,2017,DAC donor,Norway,NOR,"Bilateral, unspecified",ODA Grants,,CCM,,,168.328391,,,
,2017,DAC donor,Norway,NOR,"Bilateral, unspecified",ODA Grants,CCA,,Humanitarian,,4.093547,,,
,2017,DAC donor,Norway,NOR,"Bilateral, unspecified",ODA Grants,,,Humanitarian,,64.491318,,,
,2017,DAC donor,Norway,NOR,"Bilateral, unspecified",ODA Grants,CCA,,,,13.561959,,,
,2017,DAC donor,Norway,NOR,"Bilateral, unspecified",ODA Grants,CCA,CCM,,,1.291615,,,
,2017,DAC donor,Norway,NOR,"Caribbean & Central America, regional",ODA Grants,,,,,2.315278,,,
,2017,DAC donor,Norway,NOR,"Caribbean, regional",ODA Grants,,,Humanitarian,,0.807259,,,
,2017,DAC donor,Norway,NOR,"Central Asia, regional",ODA Grants,,,,,2.407767,,,
,2017,DAC donor,Norway,NOR,"Europe, regional",ODA Grants,,,,,18.83296,,,
,2017,DAC donor,Norway,NOR,"Europe, regional",ODA Grants,,,Humanitarian,,0.807259,,,
,2017,DAC donor,Norway,NOR,"Far East Asia, regional",ODA Grants,,,,,0.764581,,,
,2017,DAC donor,Norway,NOR,"Middle East, regional",ODA Grants,,,,,33.37951,,,
,2017,DAC donor,Norway,NOR,"Middle East, regional",ODA Grants,,,Humanitarian,,43.914205,,,
,2017,DAC donor,Norway,NOR,"North of Sahara, regional",ODA Grants,,,,,6.36517,,,
,2017,DAC donor,Norway,NOR,"South & Central Asia, regional",ODA Grants,,,,,1.259746,,,
,2017,DAC donor,Norway,NOR,"South America, regional",ODA Grants,,CCM,,,0,,,
,2017,DAC donor,Norway,NOR,"South America, regional",ODA Grants,,,,,1.196506,,,
,2017,DAC donor,Norway,NOR,"South America, regional",ODA Grants,,,Humanitarian,,0.678098,,,
,2017,DAC donor,Norway,NOR,"South Asia, regional",ODA Grants,,,,,2.316955,,,
,2017,DAC donor,Norway,NOR,"South of Sahara, regional",ODA Grants,,,,,36.079593,,,
,2017,DAC donor,Norway,NOR,"South of Sahara, regional",ODA Grants,,CCM,,,64.580755,,,
,2017,DAC donor,Norway,NOR,"South of Sahara, regional",ODA Grants,CCA,,Humanitarian,,0.235493,,,
,2017,DAC donor,Norway,NOR,"South of Sahara, regional",ODA Grants,CCA,,,,0.296741,,,
,2017,DAC donor,Norway,NOR,"South of Sahara, regional",ODA Grants,,,Humanitarian,,5.489364,,,
,2017,DAC donor,Norway,NOR,States Ex-Yugoslavia unspecified,ODA Grants,,,,,0.932869,,,
,2017,DAC donor,Portugal,PRT,"Africa, regional",ODA Grants,,,,,1.617014,,,
,2017,DAC donor,Portugal,PRT,"America, regional",ODA Grants,,,,,1.085195,,,
,2017,DAC donor,Portugal,PRT,"Asia, regional",ODA Grants,,,,,0.005945,,,
,2017,DAC donor,Portugal,PRT,"Bilateral, unspecified",ODA Grants,,,,,18.627516,,,
,2017,DAC donor,Portugal,PRT,"Caribbean & Central America, regional",ODA Grants,,,,,0.014523,,,
,2017,DAC donor,Portugal,PRT,"Europe, regional",ODA Grants,,,,,0.014122,,,
,2017,DAC donor,Portugal,PRT,"Middle East, regional",ODA Grants,,,Humanitarian,,0.000594,,,
,2017,DAC donor,Portugal,PRT,"North of Sahara, regional",ODA Grants,,,,,0.055085,,,
,2017,DAC donor,Portugal,PRT,"South America, regional",ODA Grants,,,,,0.00716,,,
,2017,DAC donor,Portugal,PRT,"South of Sahara, regional",ODA Grants,,,,,1.490527,,,
,2017,DAC donor,Portugal,PRT,"South of Sahara, regional",ODA Grants,,,Humanitarian,,0.059449,,,
,2017,DAC donor,Portugal,PRT,States Ex-Yugoslavia unspecified,ODA Grants,,,,,0.194691,,,
,2017,DAC donor,Sweden,SWE,"Africa, regional",ODA Grants,,,,,31.300873,,,
,2017,DAC donor,Sweden,SWE,"Africa, regional",ODA Grants,CCA,CCM,,,3.249296,,,
,2017,DAC donor,Sweden,SWE,"Africa, regional",ODA Grants,,,Humanitarian,,0.578166,,,
,2017,DAC donor,Sweden,SWE,"Africa, regional",ODA Grants,CCA,,,,7.487092,,,
,2017,DAC donor,Sweden,SWE,"Africa, regional",ODA Grants,,CCM,,,0.03213,,,
,2017,DAC donor,Sweden,SWE,"America, regional",ODA Grants,,,,,0.459965,,,
,2017,DAC donor,Sweden,SWE,"Asia, regional",ODA Grants,,,,,32.677005,,,
,2017,DAC donor,Sweden,SWE,"Asia, regional",ODA Grants,CCA,,,,1.26779,,,
,2017,DAC donor,Sweden,SWE,"Asia, regional",ODA Grants,CCA,,Humanitarian,,0.806302,,,
,2017,DAC donor,Sweden,SWE,"Asia, regional",ODA Grants,,,Humanitarian,,1.698014,,,
,2017,DAC donor,Sweden,SWE,"Asia, regional",ODA Grants,CCA,CCM,,,1.127433,,,
,2017,DAC donor,Sweden,SWE,"Bilateral, unspecified",ODA Grants,,,,,1754.900218,,,
,2017,DAC donor,Sweden,SWE,"Bilateral, unspecified",ODA Grants,,,Humanitarian,,25.153036,,,
,2017,DAC donor,Sweden,SWE,"Bilateral, unspecified",ODA Grants,,CCM,,,28.055121,,,
,2017,DAC donor,Sweden,SWE,"Bilateral, unspecified",ODA Grants,CCA,CCM,,,10.053516,,,
,2017,DAC donor,Sweden,SWE,"Bilateral, unspecified",ODA Grants,CCA,,,,29.391709,,,
,2017,DAC donor,Sweden,SWE,"Bilateral, unspecified",Equity Investment,,,,,46.074414,,,
,2017,DAC donor,Sweden,SWE,"Bilateral, unspecified",ODA Grants,CCA,,Humanitarian,,1.15186,,,
,2017,DAC donor,Sweden,SWE,"Caribbean & Central America, regional",ODA Grants,,,,,3.184605,,,
,2017,DAC donor,Sweden,SWE,"Caribbean & Central America, regional",ODA Grants,,,Humanitarian,,1.17317,,,
,2017,DAC donor,Sweden,SWE,"Caribbean, regional",ODA Grants,,,Humanitarian,,1.172479,,,
,2017,DAC donor,Sweden,SWE,"Central Asia, regional",ODA Grants,,,,,1.024274,,,
,2017,DAC donor,Sweden,SWE,"Central Asia, regional",ODA Grants,,,Humanitarian,,0.558652,,,
,2017,DAC donor,Sweden,SWE,"Europe, regional",ODA Grants,,,,,21.374163,,,
,2017,DAC donor,Sweden,SWE,"Europe, regional",ODA Grants,,CCM,,,13.822324,,,
,2017,DAC donor,Sweden,SWE,"Europe, regional",ODA Grants,,,Humanitarian,,0.558652,,,
,2017,DAC donor,Sweden,SWE,"Far East Asia, regional",ODA Grants,,,,,1.594174,,,
,2017,DAC donor,Sweden,SWE,"Middle East, regional",ODA Grants,,,Humanitarian,,1.004595,,,
,2017,DAC donor,Sweden,SWE,"Middle East, regional",ODA Grants,,,,,61.463853,,,
,2017,DAC donor,Sweden,SWE,"Middle East, regional",ODA Grants,,CCM,,,0,,,
,2017,DAC donor,Sweden,SWE,"Middle East, regional",ODA Grants,CCA,,,,2.534093,,,
,2017,DAC donor,Sweden,SWE,"North of Sahara, regional",ODA Grants,,,,,1.239616,,,
,2017,DAC donor,Sweden,SWE,"North of Sahara, regional",ODA Grants,,,Humanitarian,,0.558652,,,
,2017,DAC donor,Sweden,SWE,"Oceania, regional",ODA Grants,,,,,0.979081,,,
,2017,DAC donor,Sweden,SWE,"Oceania, regional",ODA Grants,,,Humanitarian,,0.118642,,,
,2017,DAC donor,Sweden,SWE,"South America, regional",ODA Grants,,,,,4.531863,,,
,2017,DAC donor,Sweden,SWE,"South America, regional",ODA Grants,,,Humanitarian,,0.558652,,,
,2017,DAC donor,Sweden,SWE,"South Asia, regional",ODA Grants,,,,,1.786754,,,
,2017,DAC donor,Sweden,SWE,"South Asia, regional",ODA Grants,,,Humanitarian,,0.558652,,,
,2017,DAC donor,Sweden,SWE,"South of Sahara, regional",ODA Grants,CCA,CCM,,,3.203324,,,
,2017,DAC donor,Sweden,SWE,"South of Sahara, regional",ODA Grants,,CCM,,,3.047963,,,
,2017,DAC donor,Sweden,SWE,"South of Sahara, regional",ODA Grants,,,,,80.506626,,,
,2017,DAC donor,Sweden,SWE,"South of Sahara, regional",ODA Grants,CCA,,,,2.941908,,,
,2017,DAC donor,Sweden,SWE,"South of Sahara, regional",ODA Grants,,,Humanitarian,,4.135466,,,
,2017,DAC donor,Switzerland,CHE,"Africa, regional",ODA Grants,,,,,21.373807,,,
,2017,DAC donor,Switzerland,CHE,"Africa, regional",ODA Grants,,,Humanitarian,,2.422332,,,
,2017,DAC donor,Switzerland,CHE,"Africa, regional",ODA Grants,,CCM,,,0.097797,,,
,2017,DAC donor,Switzerland,CHE,"America, regional",ODA Grants,CCA,,,,0.456389,,,
,2017,DAC donor,Switzerland,CHE,"America, regional",ODA Grants,CCA,,Humanitarian,,0.195595,,,
,2017,DAC donor,Switzerland,CHE,"America, regional",ODA Grants,,,,,5.316314,,,
,2017,DAC donor,Switzerland,CHE,"America, regional",ODA Grants,,CCM,,,0.553345,,,
,2017,DAC donor,Switzerland,CHE,"America, regional",ODA Grants,,,Humanitarian,,0.020732,,,
,2017,DAC donor,Switzerland,CHE,"Asia, regional",ODA Grants,,,,,6.678542,,,
,2017,DAC donor,Switzerland,CHE,"Asia, regional",ODA Grants,,,Humanitarian,,0.123099,,,
,2017,DAC donor,Switzerland,CHE,"Asia, regional",ODA Grants,CCA,,,,0.543319,,,
,2017,DAC donor,Switzerland,CHE,"Bilateral, unspecified",ODA Grants,,,,,800.699887000001,,,
,2017,DAC donor,Switzerland,CHE,"Bilateral, unspecified",ODA Grants,,,Humanitarian,,114.058533,,,
,2017,DAC donor,Switzerland,CHE,"Bilateral, unspecified",ODA Grants,,CCM,,,16.460926,,,
,2017,DAC donor,Switzerland,CHE,"Bilateral, unspecified",ODA Grants,CCA,CCM,,,2.352573,,,
,2017,DAC donor,Switzerland,CHE,"Bilateral, unspecified",ODA Grants,CCA,,,,2.398755,,,
,2017,DAC donor,Switzerland,CHE,"Bilateral, unspecified",ODA Grants,CCA,,Humanitarian,,2.626948,,,
,2017,DAC donor,Switzerland,CHE,"Bilateral, unspecified",ODA Grants,CCA,CCM,Humanitarian,,0,,,
,2017,DAC donor,Switzerland,CHE,"Bilateral, unspecified",Equity Investment,,,,,0,,,
,2017,DAC donor,Switzerland,CHE,"Bilateral, unspecified",Equity Investment,,CCM,,,0,,,
,2017,DAC donor,Switzerland,CHE,"Caribbean & Central America, regional",ODA Grants,,,,,4.188128,,,
,2017,DAC donor,Switzerland,CHE,"Caribbean & Central America, regional",ODA Grants,,,Humanitarian,,1.466947,,,
,2017,DAC donor,Switzerland,CHE,"Central Asia, regional",ODA Grants,,,,,8.034208,,,
,2017,DAC donor,Switzerland,CHE,"Europe, regional",ODA Grants,,,,,12.967284,,,
,2017,DAC donor,Switzerland,CHE,"Europe, regional",ODA Grants,,,Humanitarian,,0.072044,,,
,2017,DAC donor,Switzerland,CHE,"Far East Asia, regional",ODA Grants,,,,,8.97643,,,
,2017,DAC donor,Switzerland,CHE,"Far East Asia, regional",ODA Grants,,,Humanitarian,,0.010214,,,
,2017,DAC donor,Switzerland,CHE,"Middle East, regional",ODA Grants,,,,,12.200706,,,
,2017,DAC donor,Switzerland,CHE,"Middle East, regional",ODA Grants,,,Humanitarian,,0.45769,,,
,2017,DAC donor,Switzerland,CHE,"North of Sahara, regional",ODA Grants,,,,,2.918809,,,
,2017,DAC donor,Switzerland,CHE,"North of Sahara, regional",ODA Grants,,,Humanitarian,,0.001049,,,
,2017,DAC donor,Switzerland,CHE,"South & Central Asia, regional",ODA Grants,,,,,5.46413,,,
,2017,DAC donor,Switzerland,CHE,"South & Central Asia, regional",ODA Grants,CCA,,,,0.231904,,,
,2017,DAC donor,Switzerland,CHE,"South America, regional",ODA Grants,,,,,3.784283,,,
,2017,DAC donor,Switzerland,CHE,"South America, regional",ODA Grants,,,Humanitarian,,0.007606,,,
,2017,DAC donor,Switzerland,CHE,"South Asia, regional",ODA Grants,,,,,8.820715,,,
,2017,DAC donor,Switzerland,CHE,"South Asia, regional",ODA Grants,,,Humanitarian,,0.516898,,,
,2017,DAC donor,Switzerland,CHE,"South of Sahara, regional",ODA Grants,,,,,58.2852549999999,,,
,2017,DAC donor,Switzerland,CHE,"South of Sahara, regional",ODA Grants,CCA,,,,1.325699,,,
,2017,DAC donor,Switzerland,CHE,"South of Sahara, regional",ODA Grants,CCA,,Humanitarian,,1.282234,,,
,2017,DAC donor,Switzerland,CHE,"South of Sahara, regional",ODA Grants,,,Humanitarian,,1.97145,,,
,2017,DAC donor,Switzerland,CHE,"South of Sahara, regional",ODA Grants,CCA,CCM,,,1.752205,,,
,2017,DAC donor,Switzerland,CHE,"South of Sahara, regional",ODA Grants,,CCM,,,0.059395,,,
,2017,DAC donor,United Kingdom,GBR,"Africa, regional",ODA Grants,,,,,412.654597,,,
,2017,DAC donor,United Kingdom,GBR,"Africa, regional",ODA Grants,,CCM,,,23.219923,,,
,2017,DAC donor,United Kingdom,GBR,"Africa, regional",ODA Grants,CCA,,,,16.894798,,,
,2017,DAC donor,United Kingdom,GBR,"Africa, regional",ODA Grants,,,Humanitarian,,0.904088,,,
,2017,DAC donor,United Kingdom,GBR,"Africa, regional",ODA Grants,CCA,,Humanitarian,,0.099017,,,
,2017,DAC donor,United Kingdom,GBR,"America, regional",ODA Grants,,,,,6.699434,,,
,2017,DAC donor,United Kingdom,GBR,"Asia, regional",ODA Grants,,,,,115.259454,,,
,2017,DAC donor,United Kingdom,GBR,"Asia, regional",ODA Grants,CCA,,,,30.604868,,,
,2017,DAC donor,United Kingdom,GBR,"Asia, regional",Equity Investment,,CCM,,,6.597707,,,
,2017,DAC donor,United Kingdom,GBR,"Asia, regional",ODA Grants,,,Humanitarian,,1.463901,,,
,2017,DAC donor,United Kingdom,GBR,"Bilateral, unspecified",ODA Grants,,,,,3920.66275400001,,,
,2017,DAC donor,United Kingdom,GBR,"Bilateral, unspecified",ODA Grants,,,Humanitarian,,80.109329,,,
,2017,DAC donor,United Kingdom,GBR,"Bilateral, unspecified",ODA Grants,,CCM,,,134.268038,,,
,2017,DAC donor,United Kingdom,GBR,"Bilateral, unspecified",ODA Grants,CCA,,,,46.483192,,,
,2017,DAC donor,United Kingdom,GBR,"Bilateral, unspecified",ODA Grants,CCA,,Humanitarian,,3.187243,,,
,2017,DAC donor,United Kingdom,GBR,"Bilateral, unspecified",ODA Loans,,,,,4.248025,,,
,2017,DAC donor,United Kingdom,GBR,"Bilateral, unspecified",ODA Grants,CCA,CCM,,,5.860045,,,
,2017,DAC donor,United Kingdom,GBR,"Caribbean & Central America, regional",ODA Grants,,,,,21.910085,,,
,2017,DAC donor,United Kingdom,GBR,"Caribbean, regional",ODA Grants,,,,,110.923938,,,
,2017,DAC donor,United Kingdom,GBR,"Caribbean, regional",ODA Grants,CCA,,,,8.724404,,,
,2017,DAC donor,United Kingdom,GBR,"Caribbean, regional",ODA Grants,,,Humanitarian,,11.046592,,,
,2017,DAC donor,United Kingdom,GBR,"Central Asia, regional",ODA Grants,,,,,7.343603,,,
,2017,DAC donor,United Kingdom,GBR,"Europe, regional",ODA Grants,,,,,77.566641,,,
,2017,DAC donor,United Kingdom,GBR,"Far East Asia, regional",ODA Grants,,,,,0.573447,,,
,2017,DAC donor,United Kingdom,GBR,"Middle East, regional",ODA Grants,,,,,87.712179,,,
,2017,DAC donor,United Kingdom,GBR,"Middle East, regional",ODA Grants,,,Humanitarian,,3.778665,,,
,2017,DAC donor,United Kingdom,GBR,"North of Sahara, regional",ODA Grants,,,,,5.186096,,,
,2017,DAC donor,United Kingdom,GBR,"Oceania, regional",ODA Grants,,,,,4.795767,,,
,2017,DAC donor,United Kingdom,GBR,"South & Central Asia, regional",ODA Grants,CCA,,,,0.053659,,,
,2017,DAC donor,United Kingdom,GBR,"South & Central Asia, regional",ODA Grants,,,,,89.928053,,,
,2017,DAC donor,United Kingdom,GBR,"South America, regional",ODA Grants,,,,,24.319208,,,
,2017,DAC donor,United Kingdom,GBR,"South America, regional",ODA Grants,,CCM,,,134.799996,,,
,2017,DAC donor,United Kingdom,GBR,"South Asia, regional",ODA Grants,,,,,1.410983,,,
,2017,DAC donor,United Kingdom,GBR,"South Asia, regional",ODA Grants,CCA,,,,1.967419,,,
,2017,DAC donor,United Kingdom,GBR,"South Asia, regional",ODA Grants,,,Humanitarian,,0.141601,,,
,2017,DAC donor,United Kingdom,GBR,"South of Sahara, regional",ODA Grants,,,,,113.908363,,,
,2017,DAC donor,United Kingdom,GBR,"South of Sahara, regional",ODA Grants,CCA,,,,60.811574,,,
,2017,DAC donor,United Kingdom,GBR,"South of Sahara, regional",ODA Grants,,,Humanitarian,,71.362098,,,
,2017,DAC donor,United Kingdom,GBR,"South of Sahara, regional",ODA Grants,,CCM,,,0.052085,,,
,2017,DAC donor,United Kingdom,GBR,States Ex-Yugoslavia unspecified,ODA Grants,,,,,0.297396,,,
,2017,DAC donor,Finland,FIN,"Africa, regional",Equity Investment,,,,,9.286005,,,
,2017,DAC donor,Finland,FIN,"Africa, regional",ODA Grants,,,,,11.711079,,,
,2017,DAC donor,Finland,FIN,"Africa, regional",Equity Investment,,CCM,,,0.683858,,,
,2017,DAC donor,Finland,FIN,"Africa, regional",ODA Grants,,,Humanitarian,,0.023828,,,
,2017,DAC donor,Finland,FIN,"Africa, regional",ODA Grants,CCA,,,,0.157109,,,
,2017,DAC donor,Finland,FIN,"Africa, regional",ODA Grants,,CCM,,,0,,,
,2017,DAC donor,Finland,FIN,"America, regional",ODA Grants,,,,,0.062705,,,
,2017,DAC donor,Finland,FIN,"Asia, regional",ODA Grants,,CCM,,,2.837023,,,
,2017,DAC donor,Finland,FIN,"Asia, regional",ODA Grants,,,,,1.400591,,,
,2017,DAC donor,Finland,FIN,"Asia, regional",Equity Investment,,,,,4.724259,,,
,2017,DAC donor,Finland,FIN,"Bilateral, unspecified",ODA Grants,,,,,191.260263,,,
,2017,DAC donor,Finland,FIN,"Bilateral, unspecified",ODA Grants,,,Humanitarian,,5.725567,,,
,2017,DAC donor,Finland,FIN,"Bilateral, unspecified",ODA Grants,,CCM,,,81.053181,,,
,2017,DAC donor,Finland,FIN,"Bilateral, unspecified",Equity Investment,,,,,0.473483,,,
,2017,DAC donor,Finland,FIN,"Bilateral, unspecified",ODA Grants,CCA,,,,0,,,
,2017,DAC donor,Finland,FIN,"Caribbean & Central America, regional",ODA Grants,,,,,0.215642,,,
,2017,DAC donor,Finland,FIN,"Caribbean & Central America, regional",Equity Investment,,,,,0.78632,,,
,2017,DAC donor,Finland,FIN,"Central Asia, regional",ODA Grants,,,,,0.346485,,,
,2017,DAC donor,Finland,FIN,"Europe, regional",ODA Grants,,,,,2.337408,,,
,2017,DAC donor,Finland,FIN,"Far East Asia, regional",ODA Grants,,,,,0.268758,,,
,2017,DAC donor,Finland,FIN,"Far East Asia, regional",ODA Grants,,,Humanitarian,,0.030986,,,
,2017,DAC donor,Finland,FIN,"Middle East, regional",ODA Grants,,,,,8.529125,,,
,2017,DAC donor,Finland,FIN,"North of Sahara, regional",ODA Grants,,,,,1.638175,,,
,2017,DAC donor,Finland,FIN,"South & Central Asia, regional",ODA Grants,,,,,0.785504,,,
,2017,DAC donor,Finland,FIN,"South America, regional",ODA Grants,,,,,0.492756,,,
,2017,DAC donor,Finland,FIN,"South Asia, regional",ODA Grants,,,,,1.169756,,,
,2017,DAC donor,Finland,FIN,"South Asia, regional",ODA Grants,,,Humanitarian,,0.046982,,,
,2017,DAC donor,Finland,FIN,"South of Sahara, regional",ODA Grants,,,,,7.465155,,,
,2017,DAC donor,Finland,FIN,"South of Sahara, regional",ODA Grants,CCA,,,,0.861902,,,
,2017,DAC donor,Finland,FIN,"South of Sahara, regional",ODA Grants,,,Humanitarian,,5.449421,,,
,2017,DAC donor,Finland,FIN,"South of Sahara, regional",ODA Grants,,CCM,,,0.219274,,,
,2017,DAC donor,Iceland,ISL,"Bilateral, unspecified",ODA Grants,,,,,31.134744,,,
,2017,DAC donor,Iceland,ISL,"Bilateral, unspecified",ODA Grants,,CCM,,,2.785133,,,
,2017,DAC donor,Iceland,ISL,"Bilateral, unspecified",ODA Grants,CCA,,,,1.224878,,,
,2017,DAC donor,Iceland,ISL,"Bilateral, unspecified",ODA Grants,,,Humanitarian,,0.179186,,,
,2017,DAC donor,Iceland,ISL,"South of Sahara, regional",ODA Grants,,,,,0.200766,,,
,2017,DAC donor,Iceland,ISL,"South of Sahara, regional",ODA Grants,,CCM,,,1.2412,,,
,2017,DAC donor,Ireland,IRL,"Africa, regional",ODA Grants,,,Humanitarian,,2.696411,,,
,2017,DAC donor,Ireland,IRL,"Africa, regional",ODA Grants,,,,,0.124352,,,
,2017,DAC donor,Ireland,IRL,"Asia, regional",ODA Grants,,,,,0.000679,,,
,2017,DAC donor,Ireland,IRL,"Bilateral, unspecified",ODA Grants,,,,,138.93812,,,
,2017,DAC donor,Ireland,IRL,"Bilateral, unspecified",ODA Grants,CCA,CCM,,,4.630793,,,
,2017,DAC donor,Ireland,IRL,"Bilateral, unspecified",ODA Grants,,,Humanitarian,,21.386846,,,
,2017,DAC donor,Ireland,IRL,"Bilateral, unspecified",ODA Grants,CCA,,,,0.05381,,,
,2017,DAC donor,Ireland,IRL,"Caribbean & Central America, regional",ODA Grants,,,,,0.421343,,,
,2017,DAC donor,Ireland,IRL,"Europe, regional",ODA Grants,,,,,0.183733,,,
,2017,DAC donor,Ireland,IRL,"Middle East, regional",ODA Grants,,,,,0.751028,,,
,2017,DAC donor,Ireland,IRL,"South America, regional",ODA Grants,,,,,0.012333,,,
,2017,DAC donor,Ireland,IRL,"South of Sahara, regional",ODA Grants,,,,,1.014543,,,
,2017,DAC donor,Luxembourg,LUX,"Africa, regional",ODA Grants,,,,,5.041665,,,
,2017,DAC donor,Luxembourg,LUX,"Africa, regional",ODA Grants,,,Humanitarian,,1.190765,,,
,2017,DAC donor,Luxembourg,LUX,"Asia, regional",ODA Grants,,,,,0.702378,,,
,2017,DAC donor,Luxembourg,LUX,"Bilateral, unspecified",ODA Grants,,,,,60.893705,,,
,2017,DAC donor,Luxembourg,LUX,"Bilateral, unspecified",ODA Grants,,,Humanitarian,,20.785982,,,
,2017,DAC donor,Luxembourg,LUX,"Caribbean & Central America, regional",ODA Grants,,,,,0.375162,,,
,2017,DAC donor,Luxembourg,LUX,"Europe, regional",ODA Grants,,,,,0.107564,,,
,2017,DAC donor,Luxembourg,LUX,"Far East Asia, regional",ODA Grants,,,,,1.769982,,,
,2017,DAC donor,Luxembourg,LUX,"North of Sahara, regional",ODA Grants,,,,,0.100043,,,
,2017,DAC donor,Luxembourg,LUX,"South & Central Asia, regional",ODA Grants,,,,,1.650169,,,
,2017,DAC donor,Luxembourg,LUX,"South America, regional",ODA Grants,,,,,0.090805,,,
,2017,DAC donor,Luxembourg,LUX,"South America, regional",ODA Grants,,,Humanitarian,,0.048308,,,
,2017,DAC donor,Luxembourg,LUX,"South Asia, regional",ODA Grants,,,,,0.138726,,,
,2017,DAC donor,Luxembourg,LUX,"South of Sahara, regional",ODA Grants,,,,,0.735483,,,
,2017,DAC donor,Luxembourg,LUX,"South of Sahara, regional",ODA Grants,,,Humanitarian,,2.501078,,,
,2017,DAC donor,Greece,GRC,"Bilateral, unspecified",ODA Grants,,,,,69.608156,,,
,2017,Non-DAC donor,Malta,MLT,"Bilateral, unspecified",ODA Grants,,,,,14.723365,,,
,2017,Non-DAC donor,Malta,MLT,"Bilateral, unspecified",ODA Grants,,,Humanitarian,,0.061162,,,
,2017,DAC donor,Spain,ESP,"Africa, regional",ODA Grants,,,,,1.620834,,,
,2017,DAC donor,Spain,ESP,"Africa, regional",ODA Grants,,,Humanitarian,,0.109814,,,
,2017,DAC donor,Spain,ESP,"Africa, regional",Equity Investment,,,,,0.304621,,,
,2017,DAC donor,Spain,ESP,"Africa, regional",ODA Grants,CCA,,,,0.095768,,,
,2017,DAC donor,Spain,ESP,"Africa, regional",ODA Grants,CCA,CCM,,,0.095768,,,
,2017,DAC donor,Spain,ESP,"America, regional",ODA Grants,,,,,12.923699,,,
,2017,DAC donor,Spain,ESP,"America, regional",ODA Grants,CCA,CCM,,,0.001497,,,
,2017,DAC donor,Spain,ESP,"America, regional",Equity Investment,,CCM,,,7.832939,,,
,2017,DAC donor,Spain,ESP,"America, regional",ODA Loans,,,,,0,,,
,2017,DAC donor,Spain,ESP,"America, regional",ODA Grants,,,Humanitarian,,0,,,
,2017,DAC donor,Spain,ESP,"America, regional",Equity Investment,,,,,0.949883,,,
,2017,DAC donor,Spain,ESP,"Asia, regional",ODA Grants,,,,,0.133607,,,
,2017,DAC donor,Spain,ESP,"Bilateral, unspecified",ODA Grants,,,,,221.122482,,,
,2017,DAC donor,Spain,ESP,"Bilateral, unspecified",ODA Loans,,,,,0,,,
,2017,DAC donor,Spain,ESP,"Bilateral, unspecified",ODA Grants,,,Humanitarian,,12.531606,,,
,2017,DAC donor,Spain,ESP,"Bilateral, unspecified",ODA Grants,CCA,CCM,,,0.006585,,,
,2017,DAC donor,Spain,ESP,"Bilateral, unspecified",ODA Grants,CCA,,,,5.987914,,,
